allow_backorders,attribute_set_code,display_product_options_in,enable_googlecheckout,enable_qty_increments,eol_date,is_decimal_divided,is_imported,is_in_stock,is_qty_decimal,is_recurring,manage_stock,max_cart_qty,min_cart_qty,name,notify_on_stock_below,out_of_stock_qty,page_layout,price,product_online,product_type,product_websites,qty,qty_increments,safety_bsmi,safety_cb_ite,safety_ccc,safety_cd_med,safety_csa,safety_demko,safety_list,safety_tuv,safety_ul_ite,safety_ul_med,safety_vde,series_3d_details,series_3d_iges,series_3d_pdf,series_3d_solidworks,series_3d_step,series_datasheet,series_primary,series_status,series_type,sku,store_view_code,url_key,use_config_backorders,use_config_enable_qty_inc,use_config_manage_stock,use_config_max_sale_qty,use_config_min_qty,use_config_min_sale_qty,use_config_notify_stock_qty,use_config_qty_increments,visibility,website_id
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,4600,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_4600_smt_a.igs,/3d/magnetics/mps_mag_4600_smt_a.pdf,/3d/magnetics/mps_mag_4600_smt_a.sldprt,/3d/magnetics/mps_mag_4600_smt_a.step.zip,/data/magnetics/kmp_4600.pdf,Yes,Recommended In Production,Magnetic,series_4600,,4600,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,4700,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount dual shielded inductor,/3d/magnetics/mps_mag_4700_smt_a.igs,/3d/magnetics/mps_mag_4700_smt_a.pdf,/3d/magnetics/mps_mag_4700_smt_a.sldprt,/3d/magnetics/mps_mag_4700_smt_a.step.zip,/data/magnetics/kmp_4700.pdf,Yes,Recommended In Production,Magnetic,series_4700,,4700,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,4700S ,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount single shielded inductor,/3d/magnetics/mps_mag_4700s_smt_a.igs,/3d/magnetics/mps_mag_4700s_smt_a.pdf,/3d/magnetics/mps_mag_4700s_smt_a.sldprt,/3d/magnetics/mps_mag_4700s_smt_a.step.zip,/data/magnetics/kmp_4700s.pdf,Yes,Discontinued,Magnetic,series_4700S,,4700s,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,4800,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount single shielded inductor,/3d/magnetics/mps_mag_4800s_smt_a.igs,/3d/magnetics/mps_mag_4800s_smt_a.pdf,/3d/magnetics/mps_mag_4800s_smt_a.sldprt,/3d/magnetics/mps_mag_4800s_smt_a.step.zip,/data/magnetics/kmp_4800.pdf,Yes,Recommended In Production,Magnetic,series_4800,,4800,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,4800S ,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,Request,Request,Request,Request,/data/magnetics/kmp_4800s.pdf,Yes,Recommended In Production,Magnetic,series_4800S,,4800s,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,4900,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount dual shielded inductor,/3d/magnetics/mps_mag_4900_smt_a.igs,/3d/magnetics/mps_mag_4900_smt_a.pdf,/3d/magnetics/mps_mag_4900_smt_a.sldprt,/3d/magnetics/mps_mag_4900_smt_a.step.zip,/data/magnetics/kmp_4900.pdf,Yes,Recommended In Production,Magnetic,series_4900,,4900,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,4900S,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount single shielded inductor,/3d/magnetics/mps_mag_4900s_smt_a.igs,/3d/magnetics/mps_mag_4900s_smt_a.pdf,/3d/magnetics/mps_mag_4900s_smt_a.sldprt,/3d/magnetics/mps_mag_4900s_smt_a.step.zip,/data/magnetics/kmp_4900s.pdf,Yes,Recommended In Production,Magnetic,series_4900S,,4900s,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5000,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_5000_smt_a.igs,/3d/magnetics/mps_mag_5000_smt_a.pdf,/3d/magnetics/mps_mag_5000_smt_a.sldprt,/3d/magnetics/mps_mag_5000_smt_a.step.zip,/data/magnetics/kmp_5000c.pdf,Yes,Recommended In Production,Magnetic,series_5000,,5000,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5100,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,THD,/3d/magnetics/mps_mag_5100_thd_a.igs,/3d/magnetics/mps_mag_5100_thd_a.pdf,/3d/magnetics/mps_mag_5100_thd_a.sldprt,/3d/magnetics/mps_mag_5100_thd_a.step.zip,/data/magnetics/kmp_5100.pdf,Yes,Recommended In Production,Magnetic,series_5100,,series-5100,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5200,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,52106C_THD,/3d/magnetics/mps_mag_52106C_thd_a.igs,/3d/magnetics/mps_mag_52106C_thd_a.pdf,/3d/magnetics/mps_mag_52106C_thd_a.sldprt,/3d/magnetics/mps_mag_52106C_thd_a.step.zip,/data/magnetics/kmp_5200.pdf,Yes,Recommended In Production,Magnetic,series_5200,,series-5200,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5200,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,52305C_THD,/3d/magnetics/mps_mag_52305C_thd_a.igs,/3d/magnetics/mps_mag_52305C_thd_a.pdf,/3d/magnetics/mps_mag_52305C_thd_a.sldprt,/3d/magnetics/mps_mag_52305C_thd_a.step.zip,/data/magnetics/kmp_5200.pdf,No,Recommended In Production,Magnetic,series_5200_2,,5200-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5200,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,52505C_THD,/3d/magnetics/mps_mag_52505C_thd_a.igs,/3d/magnetics/mps_mag_52505C_thd_a.pdf,/3d/magnetics/mps_mag_52505C_thd_a.sldprt,/3d/magnetics/mps_mag_52505C_thd_a.step.zip,/data/magnetics/kmp_5200.pdf,No,Recommended In Production,Magnetic,series_5200_3,,5200-3,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5200,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,52705C_THD,/3d/magnetics/mps_mag_52705C_thd_a.igs,/3d/magnetics/mps_mag_52705C_thd_a.pdf,/3d/magnetics/mps_mag_52705C_thd_a.sldprt,/3d/magnetics/mps_mag_52705C_thd_a.step.zip,/data/magnetics/kmp_5200.pdf,No,Recommended In Production,Magnetic,series_5200_4,,5200-4,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5300,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_5300_smt_a.igs,/3d/magnetics/mps_mag_5300_smt_a.pdf,/3d/magnetics/mps_mag_5300_smt_a.sldprt,/3d/magnetics/mps_mag_5300_smt_a.step.zip,/data/magnetics/kmp_5300c.pdf,Yes,Recommended In Production,Magnetic,series_5300,,5300,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5400,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_5400_smt_a.igs,/3d/magnetics/mps_mag_5400_smt_a.pdf,/3d/magnetics/mps_mag_5400_smt_a.sldprt,/3d/magnetics/mps_mag_5400_smt_a.step.zip,/data/magnetics/kmp_5400c.pdf,Yes,Recommended In Production,Magnetic,series_5400,,5400,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,5500,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,Request,Request,Request,Request,/data/magnetics/kmp_5500c.pdf,Yes,Discontinued,Magnetic,series_5500,,5500,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,5600,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_5600_smt_a.igs,/3d/magnetics/mps_mag_5600_smt_a.pdf,/3d/magnetics/mps_mag_5600_smt_a.sldprt,/3d/magnetics/mps_mag_5600_smt_a.step.zip,/data/magnetics/kmp_5600.pdf,Yes,Recommended In Production,Magnetic,series_5600,,5600,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,5600,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Through-hole transformer,/3d/magnetics/mps_mag_5600_thd_a.igs,/3d/magnetics/mps_mag_5600_thd_a.pdf,/3d/magnetics/mps_mag_5600_thd_a.sldprt,/3d/magnetics/mps_mag_5600_thd_a.step.zip,/data/magnetics/kmp_5600.pdf,No,Recommended In Production,Magnetic,series_5600_2,,5600-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,6000A,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_6000a_smt_a.igs,/3d/magnetics/mps_mag_6000a_smt_a.pdf,/3d/magnetics/mps_mag_6000a_smt_a.sldprt,/3d/magnetics/mps_mag_6000a_smt_a.step.zip,/data/magnetics/kmp_6000a.pdf,Yes,Recommended In Production,Magnetic,series_6000A,,6000a,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,6000B,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_6000b_smt_a.igs,/3d/magnetics/mps_mag_6000b_smt_a.pdf,/3d/magnetics/mps_mag_6000b_smt_a.sldprt,/3d/magnetics/mps_mag_6000b_smt_a.step.zip,/data/magnetics/kmp_6000b.pdf,Yes,Recommended In Production,Magnetic,series_6000B,,6000b,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,6-PAK,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_6-pak.pdf,Yes,Discontinued,DC-DC Converter,series_6-PAK,,6-pak,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,76250EN/76253EN,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,Request,Request,Request,Request,/data/magnetics/kmp_7625xen.pdf,Yes,Recommended In Production,Magnetic,series_76250EN-76253EN,,76250en-76253en,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,76250ENC ,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_76250enc_thd_a.igs,/3d/magnetics/mps_mag_76250enc_thd_a.pdf,/3d/magnetics/mps_mag_76250enc_thd_a.sldprt,/3d/magnetics/mps_mag_76250enc_thd_a.step.zip,/data/magnetics/kmp_76250enc.pdf,No,Recommended In Production,Magnetic,series_76250ENC ,,76250enc-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,76253/XXENC ,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_76253-xxenc_thd_a.igs,/3d/magnetics/mps_mag_76253-xxenc_thd_a.pdf,/3d/magnetics/mps_mag_76253-xxenc_thd_a.sldprt,/3d/magnetics/mps_mag_76253-xxenc_thd_a.step.zip,/data/magnetics/kmp_7625xen.pdf,No,Recommended In Production,Magnetic,series_76253/XXENC ,,76253-xxenc,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,766,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,4 pin transformer,/3d/magnetics/mps_mag_766_thd_1_a.igs,/3d/magnetics/mps_mag_766_thd_1_a.pdf,/3d/magnetics/mps_mag_766_thd_1_a.sldprt,/3d/magnetics/mps_mag_766_thd_1_a.step.zip,/data/magnetics/kmp_766.pdf,Yes,Recommended In Production/Discontinued,Magnetic,series_766,,766,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,766,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,6 pin transformer,/3d/magnetics/mps_mag_766_thd_2_a.igs,/3d/magnetics/mps_mag_766_thd_2_a.pdf,/3d/magnetics/mps_mag_766_thd_2_a.sldprt,/3d/magnetics/mps_mag_766_thd_2_a.step.zip,/data/magnetics/kmp_766.pdf,No,Recommended In Production/Discontinued,Magnetic,series_766_2,,766-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,772,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_772_thd_a.igs,/3d/magnetics/mps_mag_772_thd_a.pdf,/3d/magnetics/mps_mag_772_thd_a.sldprt,/3d/magnetics/mps_mag_772_thd_a.step.zip,/data/magnetics/kmp_772.pdf,Yes,Recommended In Production/Discontinued,Magnetic,series_772,,772,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,782100,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,33VC/53VC_THD,/3d/magnetics/mps_mag_782100_33VC_thd_a.igs,/3d/magnetics/mps_mag_782100_33VC_thd_a.pdf,/3d/magnetics/mps_mag_782100_33VC_thd_a.sldprt,/3d/magnetics/mps_mag_782100_33VC_thd_a.step.zip,/data/magnetics/kmp_782100.pdf,Yes,Recommended In Production,Magnetic,series_782100,,series-782100,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,782100,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,35JVC/55JVC_SMT,/3d/magnetics/mps_mag_782100_35JVC_smt_a.igs,/3d/magnetics/mps_mag_782100_35JVC_smt_a.pdf,/3d/magnetics/mps_mag_782100_35JVC_smt_a.sldprt,/3d/magnetics/mps_mag_782100_35JVC_smt_a.step.zip,/data/magnetics/kmp_782100.pdf,No,Recommended In Production,Magnetic,series_782100_2,,series-782100-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,782482,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_782482_thd_a.igs,/3d/magnetics/mps_mag_782482_thd_a.pdf,/3d/magnetics/mps_mag_782482_thd_a.sldprt,/3d/magnetics/mps_mag_782482_thd_a.step.zip,/data/magnetics/kmp_782482.pdf,Yes,Recommended In Production,Magnetic,series_782482,,782482,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,782485,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_782485_thd_a.igs,/3d/magnetics/mps_mag_782485_thd_a.pdf,/3d/magnetics/mps_mag_782485_thd_a.sldprt,/3d/magnetics/mps_mag_782485_thd_a.step.zip,/data/magnetics/kmp_782485c.pdf,Yes,Recommended In Production,Magnetic,series_782485,,782485,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,78250,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_78250_smt_a.igs,/3d/magnetics/mps_mag_78250_smt_a.pdf,/3d/magnetics/mps_mag_78250_smt_a.sldprt,/3d/magnetics/mps_mag_78250_smt_a.step.zip,/data/magnetics/kmp_78250.pdf,Yes,Recommended In Production,Magnetic,series_78250,,78250,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,78250,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Through-hole transformer,/3d/magnetics/mps_mag_78250_thd_a.igs,/3d/magnetics/mps_mag_78250_thd_a.pdf,/3d/magnetics/mps_mag_78250_thd_a.sldprt,/3d/magnetics/mps_mag_78250_thd_a.step.zip,/data/magnetics/kmp_78250.pdf,No,Recommended In Production,Magnetic,series_78250_2,,78250-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,78250J ,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_78250j_smt_a.igs,/3d/magnetics/mps_mag_78250j_smt_a.pdf,/3d/magnetics/mps_mag_78250j_smt_a.sldprt,/3d/magnetics/mps_mag_78250j_smt_a.step.zip,/data/magnetics/kmp_78250j.pdf,Yes,Recommended In Production,Magnetic,series_78250J,,78250j,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,78253,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_78253_smt_a.igs,/3d/magnetics/mps_mag_78253_smt_a.pdf,/3d/magnetics/mps_mag_78253_smt_a.sldprt,/3d/magnetics/mps_mag_78253_smt_a.step.zip,/data/magnetics/kmp_78253.pdf,Yes,Recommended In Production,Magnetic,series_78253,,78253,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,78253,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Through-hole transformer,/3d/magnetics/mps_mag_78253_thd_a.igs,/3d/magnetics/mps_mag_78253_thd_a.pdf,/3d/magnetics/mps_mag_78253_thd_a.sldprt,/3d/magnetics/mps_mag_78253_thd_a.step.zip,/data/magnetics/kmp_78253.pdf,No,Recommended In Production,Magnetic,series_78253_2,,78253-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,78253J ,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_78253j_smt_a.igs,/3d/magnetics/mps_mag_78253j_smt_a.pdf,/3d/magnetics/mps_mag_78253j_smt_a.sldprt,/3d/magnetics/mps_mag_78253j_smt_a.step.zip,/data/magnetics/kmp_78253j.pdf,Yes,Recommended In Production,Magnetic,series_78253J,,78253j,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,786,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_786_smt_a.igs,/3d/magnetics/mps_mag_786_smt_a.pdf,/3d/magnetics/mps_mag_786_smt_a.sldprt,/3d/magnetics/mps_mag_786_smt_a.step.zip,/data/magnetics/kmp_786.pdf,Yes,Recommended In Production,Magnetic,series_786,,786,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,786,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Through-hole transformer,/3d/magnetics/mps_mag_786_thd_a.igs,/3d/magnetics/mps_mag_786_thd_a.pdf,/3d/magnetics/mps_mag_786_thd_a.sldprt,/3d/magnetics/mps_mag_786_thd_a.step.zip,/data/magnetics/kmp_786.pdf,No,Recommended In Production,Magnetic,series_786_2,,786-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,786J,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,Surface-mount transformer,/3d/magnetics/mps_mag_786j_smt_a.igs,/3d/magnetics/mps_mag_786j_smt_a.pdf,/3d/magnetics/mps_mag_786j_smt_a.sldprt,/3d/magnetics/mps_mag_786j_smt_a.step.zip,/data/magnetics/kmp_786j.pdf,Yes,Recommended In Production,Magnetic,series_786J,,786j,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,78SR-X/2,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,SIP (vertical) 2 Amp DC/DC Converter,/3d/meters/mps_dpm_78sr.igs,/3d/meters/mps_dpm_78sr.pdf,/3d/meters/mps_dpm_78sr.sldprt,/3d/meters/mps_dpm_78sr.step.zip,/data/power/mpm_78sr-2a_a00.pdf,yes,Recommended In Production,DC-DC Converter,series_78SR-X/2,,78sr-x-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,78SR-X/2,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SIP (horizontal) 2 Amp DC/DC Converter,/3d/meters/mps_dpm_78srh.igs,/3d/meters/mps_dpm_78srh.pdf,/3d/meters/mps_dpm_78srh.sldprt,/3d/meters/mps_dpm_78srh.step.zip,/data/power/mpm_78sr-2a_a00.pdf,no,Recommended In Production,DC-DC Converter,series_78SR-X/2_2,,series-78sr-x-2-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,78xxSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,SIP (vertical) 0.5 Amp DC/DC Converter,/3d/meters/mps_dpm_aca5_20pc.igs,/3d/meters/mps_dpm_78xxsr.pdf,/3d/meters/mps_dpm_78xxsr.sldprt,/3d/meters/mps_dpm_78xxsr.step.zip,/data/power/dms-78xxsr.pdf,yes,Recommended In Production,DC-DC Converter,series_78xxSR,,78xxsr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,78xxSR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SIP (horizontal) 0.5 Amp DC/DC Converter,/3d/meters/mps_dpm_78xxsrh.igs,/3d/meters/mps_dpm_78xxsrh.pdf,/3d/meters/mps_dpm_78xxsrh.sldprt,/3d/meters/mps_dpm_78xxsrh.step.zip,/data/power/dms-78xxsr.pdf,no,Recommended In Production,DC-DC Converter,series_78xxSR_2,,series-78xxsr-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,803,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,Request,Request,Request,Request,/data/magnetics/kmp_803.pdf,Yes,Discontinued,Magnetic,series_803,,803,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,8200,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,SMT,/3d/magnetics/mps_mag_8200_smt_a.igs,/3d/magnetics/mps_mag_8200_smt_a.pdf,/3d/magnetics/mps_mag_8200_smt_a.sldprt,/3d/magnetics/mps_mag_8200_smt_a.step.zip,/data/magnetics/kmp_8200c.pdf,Yes,Recommended In Production,Magnetic,series_8200,,series-8200,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,8300,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,,/3d/magnetics/mps_mag_8300_smt_a.igs,/3d/magnetics/mps_mag_8300_smt_a.pdf,/3d/magnetics/mps_mag_8300_smt_a.sldprt,/3d/magnetics/mps_mag_8300_smt_a.step.zip,/data/magnetics/kmp_8300.pdf,Yes,Recommended In Production,Magnetic,series_8300,,8300,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,8400,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,SMT,/3d/magnetics/mps_mag_8400_smt_a.igs,/3d/magnetics/mps_mag_8400_smt_a.pdf,/3d/magnetics/mps_mag_8400_smt_a.sldprt,/3d/magnetics/mps_mag_8400_smt_a.step.zip,/data/magnetics/kmp_8400.pdf,Yes,Recommended In Production,Magnetic,series_8400,,series-8400,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,9/1/2016,0,No,1,0,No,1,10000,1,ACA-20PC,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,2A and 20A models,/3d/meters/mps_dpm_aca_20pc_1n2_ac1_rl.igs,/3d/meters/mps_dpm_aca_20pc_1n2_ac1_rl.pdf,/3d/meters/mps_dpm_aca_20pc_1n2_ac1_rl.sldprt,/3d/meters/mps_dpm_aca_20pc_1n2_ac1_rl.step.zip,/data/meters/aca20pc.pdf,Yes,Recommended In Production/Discontinued,Digital Panel Meter,series_ACA-20PC,,aca-20pc,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ACA-20PC,1,0,2 columns with right bar,0.01,1,simple,murataps,999,0,,,,,,,,,,,,50A models,/3d/meters/mps_dpm_aca_20pc_3_xc1_rl.igs,/3d/meters/mps_dpm_aca_20pc_3_xc1_rl.pdf,/3d/meters/mps_dpm_aca_20pc_3_xc1_rl.sldprt,/3d/meters/mps_dpm_aca_20pc_3_xc1_rl.step.zip,/data/meters/aca20pc.pdf,No,Recommended In Production/Discontinued,Digital Panel Meter,series_ACA-20PC_2,,aca-20pc-1,1,1,1,1,1,1,1,1,Catalog,0
